name,name_ascii,isCapital,latCentre,longCentre,iso2,iso3,countrySubIso
?rna na Koroškem,Crna na Koroskem,0,46.4667,14.85,SI,SVN,NULL
Pesnica,Pesnica,0,46.6069,15.6767,SI,SVN,NULL
Serere,Serere,0,1.518,33.4589,UG,UGA,NULL
Amuria,Amuria,0,2.0036,33.6511,UG,UGA,NULL
Kenge,Kenge,0,-4.8296,16.8999,CD,COD,NULL
Nsiika,Nsiika,0,-0.3831,30.465,UG,UGA,NULL
Bojnik,Bojnik,0,43.0142,21.718,RS,SRB,NULL
Kibiito,Kibiito,0,0.4772,30.1925,UG,UGA,NULL
Kibingo,Kibingo,0,-0.626,30.4359,UG,UGA,NULL
Capellen,Capellen,0,49.6444,5.9897,LU,LUX,NULL
Bukedea,Bukedea,0,1.3169,34.0506,UG,UGA,NULL
Dobrna,Dobrna,0,46.3375,15.2264,SI,SVN,NULL
Samraong,Samraong,0,14.1817,103.5176,KH,KHM,NULL
Ntara,Ntara,0,0.0044,30.3658,UG,UGA,NULL
Wiltz,Wiltz,0,49.9689,5.9319,LU,LUX,NULL
Binyin,Binyin,0,1.4167,34.5333,UG,UGA,NULL
Šentilj,Sentilj,0,46.6817,15.6481,SI,SVN,NULL
Kaédi,Kaedi,0,16.1503,-13.5037,MR,MRT,NULL
S?r?,Sari,0,36.5633,53.0601,IR,IRN,NULL
Vransko,Vransko,0,46.2439,14.9514,SI,SVN,NULL
Šentrupert,Sentrupert,0,45.9778,15.0956,SI,SVN,NULL
Mparo,Mparo,0,-1.1647,30.0378,UG,UGA,NULL
Bistrica ob Sotli,Bistrica ob Sotli,0,46.0569,15.6625,SI,SVN,NULL
Kinoni,Kinoni,0,-0.6583,30.4581,UG,UGA,NULL
Ol Kalou,Ol Kalou,0,-0.2643,36.3788,KE,KEN,NULL
Logatec,Logatec,0,45.9144,14.2258,SI,SVN,NULL
Kole,Kole,0,2.4002,32.8003,UG,UGA,NULL
Trži?,Trzic,0,46.3667,14.3167,SI,SVN,NULL
?ebbu?,Zebbug,0,36.0722,14.2358,MT,MLT,NULL
Bohinjska Bistrica,Bohinjska Bistrica,0,46.2769,13.955,SI,SVN,NULL
Zombo,Zombo,0,2.5135,30.9091,UG,UGA,NULL
Narok,Narok,0,-1.0833,35.8667,KE,KEN,NULL
Rakai,Rakai,0,-0.72,31.4839,UG,UGA,NULL
Encamp,Encamp,0,42.5167,1.5667,AD,AND,NULL
Lwengo,Lwengo,0,-0.4161,31.4081,UG,UGA,NULL
Trzin,Trzin,0,46.1333,14.5667,SI,SVN,NULL
Re?ica,Recica,0,46.3167,14.9167,SI,SVN,NULL
Heyd?rabad,Heydarabad,0,39.7229,44.8485,AZ,AZE,NULL
Gorišnica,Gorisnica,0,46.4147,16.0139,SI,SVN,NULL
Bukwo,Bukwo,0,1.3,34.75,UG,UGA,NULL
Omuthiya,Omuthiya,0,-18.3592,16.5795,NA,NAM,NULL
Vol?ja Draga,Volcja Draga,0,45.9069,13.6775,SI,SVN,NULL
Kasanda,Kasanda,0,0.5567,31.8022,UG,UGA,NULL
Loja,Loja,0,57.1528,24.6444,LV,LVA,NULL
Dokolo,Dokolo,0,1.9167,33.172,UG,UGA,NULL
Dornava,Dornava,0,46.4367,15.9536,SI,SVN,NULL
Leulumoega,Leulumoega,0,-13.823,-171.9613,WS,WSM,NULL
Koronadal,Koronadal,0,6.2541,124.9922,PH,PHL,NULL
Topola,Topola,0,44.2525,20.6761,RS,SRB,NULL
Balzers,Balzers,0,47.0667,9.5025,LI,LIE,NULL
Kamwenge,Kamwenge,0,0.2111,30.4208,UG,UGA,NULL
Železniki,Zelezniki,0,46.2333,14.1667,SI,SVN,NULL
Ngora,Ngora,0,1.4314,33.7772,UG,UGA,NULL
Kara,Kara,0,9.5511,1.1861,TG,TGO,NULL
Dol,Dol,0,46.0886,14.6008,SI,SVN,NULL
Ig,Ig,0,45.9603,14.5289,SI,SVN,NULL
Techiman,Techiman,0,7.5905,-1.9395,GH,GHA,NULL
Guadalupe,Guadalupe,0,0.3792,6.6375,ST,STP,NULL
Alebtong,Alebtong,0,2.2447,33.2547,UG,UGA,NULL
Br?ko,Brcko,0,44.8783,18.8092,BA,BIH,NULL
Gorenja Vas,Gorenja Vas,0,46.1072,14.1481,SI,SVN,NULL
Pante Macassar,Pante Macassar,0,-9.2,124.3833,TL,TLS,NULL
Cerkno,Cerkno,0,46.1256,13.9817,SI,SVN,NULL
Suai,Suai,0,-9.3129,125.2565,TL,TLS,NULL
Lospalos,Lospalos,0,-8.5167,127.0333,TL,TLS,NULL
Stari Trg,Stari Trg,0,45.7128,14.4694,SI,SVN,NULL
Chiesanuova,Chiesanuova,0,43.9061,12.4214,SM,SMR,NULL
Sveti Jurij,Sveti Jurij,0,46.5695,16.0235,SI,SVN,NULL
Pombas,Pombas,0,17.1503,-25.0201,CV,CPV,NULL
Videm,Videm,0,45.85,14.6942,SI,SVN,NULL
Kanungu,Kanungu,0,-0.9575,29.7897,UG,UGA,NULL
Ljubno,Ljubno,0,46.3456,14.835,SI,SVN,NULL
Straža,Straza,0,45.78,15.0728,SI,SVN,NULL
Kanoni,Kanoni,0,0.1772,31.8811,UG,UGA,NULL
Kokopo,Kokopo,0,-4.35,152.2736,PG,PNG,NULL
Sejong,Sejong,0,36.6092,127.2919,KR,KOR,NULL
Ramotswa,Ramotswa,0,-24.8667,25.8167,BW,BWA,NULL
Mulifanua,Mulifanua,0,-13.8318,-172.036,WS,WSM,NULL
Šmarješke Toplice,Smarjeske Toplice,0,45.862,15.2231,SI,SVN,NULL
Al ‘Az?z?yah,Al `Aziziyah,0,32.5319,13.0175,LY,LBY,NULL
Kidri?evo,Kidricevo,0,46.4036,15.7911,SI,SVN,NULL
Semi?,Semic,0,45.6461,15.1822,SI,SVN,NULL
Oyam,Oyam,0,2.2141,32.3703,UG,UGA,NULL
Požega,Pozega,0,45.3314,17.6744,HR,HRV,NULL
Ilinden,Ilinden,0,41.9945,21.58,MK,MKD,NULL
Starše,Starse,0,46.4658,15.7672,SI,SVN,NULL
Dobrovo,Dobrovo,0,45.9964,13.5264,SI,SVN,NULL
Turniš?e,Turnisce,0,46.6278,16.3203,SI,SVN,NULL
Yamaguchi,Yamaguchi,0,34.1782,131.4735,JP,JPN,NULL
Gia Ngh?a,Gia Nghia,0,12.0042,107.6907,VN,VNM,NULL
Blace,Blace,0,43.2906,21.2847,RS,SRB,NULL
La Massana,La Massana,0,42.5434,1.5148,AD,AND,NULL
Tabor,Tabor,0,46.2361,15.0183,SI,SVN,NULL
Saltangará,Saltangara,0,62.1156,-6.7206,FO,FRO,NULL
Križevci,Krizevci,0,46.5683,16.1386,SI,SVN,NULL
Tutong,Tutong,0,4.8067,114.6592,BN,BRN,NULL
Sembabule,Sembabule,0,-0.0772,31.4567,UG,UGA,NULL
Vianden,Vianden,0,49.935,6.2089,LU,LUX,NULL
Tsirang,Tsirang,0,27.0219,90.1229,BT,BTN,NULL
Kakumiro,Kakumiro,0,0.7806,31.3236,UG,UGA,NULL
Pailin,Pailin,0,12.8489,102.6093,KH,KHM,NULL
Sveta Trojica v Slovenskih Goricah,Sveta Trojica v Slovenskih Goricah,0,46.5767,15.8769,SI,SVN,NULL
Nkurenkuru,Nkurenkuru,0,-17.6167,18.6,NA,NAM,NULL
Sveta Ana,Sveta Ana,0,46.6492,15.8442,SI,SVN,NULL
Tolmin,Tolmin,0,46.1864,13.7361,SI,SVN,NULL
Rabak,Rabak,0,13.188,32.7437,SD,SDN,NULL
Princes Town,Princes Town,0,10.2667,-61.3833,TT,TTO,NULL
Tarrafal,Tarrafal,0,16.5667,-24.3556,CV,CPV,NULL
Triesen,Triesen,0,47.11,9.5239,LI,LIE,NULL
Benedikt,Benedikt,0,46.6086,15.8883,SI,SVN,NULL
Cibla,Cibla,0,56.55,27.8839,LV,LVA,NULL
Sant Julià de Lòria,Sant Julia de Loria,0,42.4664,1.4933,AD,AND,NULL
Faetano,Faetano,0,43.9261,12.4981,SM,SMR,NULL
Buyende,Buyende,0,1.1517,33.155,UG,UGA,NULL
João Teves,Joao Teves,0,15.0669,-23.5892,CV,CPV,NULL
Santana,Santana,0,0.26,6.7414,ST,STP,NULL
Kalaki,Kalaki,0,1.816,33.337,UG,UGA,NULL
Vecv?rkava,Vecvarkava,0,56.1983,26.5083,LV,LVA,NULL
Kwale,Kwale,0,-4.1737,39.4521,KE,KEN,NULL
Isingiro,Isingiro,0,-0.8686,30.8302,UG,UGA,NULL
Apatin,Apatin,0,45.6667,18.9833,RS,SRB,NULL
Kyegegwa,Kyegegwa,0,0.5022,31.0414,UG,UGA,NULL
Sefwi Wiawso,Sefwi Wiawso,0,6.2058,-2.4894,GH,GHA,NULL
Mersch,Mersch,0,49.7489,6.1061,LU,LUX,NULL
Ucar,Ucar,0,40.5121,47.6519,AZ,AZE,NULL
Dolenjske Toplice,Dolenjske Toplice,0,45.7667,15.0667,SI,SVN,NULL
Hongseong,Hongseong,0,36.6009,126.665,KR,KOR,NULL
Strendur,Strendur,0,62.1096,-6.7617,FO,FRO,NULL
Tuzi,Tuzi,0,42.3656,19.3314,ME,MNE,NULL
Veržej,Verzej,0,46.5836,16.1653,SI,SVN,NULL
Zgornja Kungota,Zgornja Kungota,0,46.6392,15.6156,SI,SVN,NULL
Muan,Muan,0,34.9897,126.4714,KR,KOR,NULL
?renšovci,Crensovci,0,46.5744,16.2906,SI,SVN,NULL
Mirna Pe?,Mirna Pec,0,45.8603,15.0833,SI,SVN,NULL
Saratamata,Saratamata,0,-15.2869,167.9906,VU,VUT,NULL
Kanchanaburi,Kanchanaburi,0,14.0194,99.5311,TH,THA,NULL
Rumuruti,Rumuruti,0,0.2725,36.5381,KE,KEN,NULL
Arilje,Arilje,0,43.7519,20.0906,RS,SRB,NULL
Kovin,Kovin,0,44.7475,20.9761,RS,SRB,NULL
Butalangu,Butalangu,0,0.7011,32.2481,UG,UGA,NULL
Boljevac,Boljevac,0,43.8247,21.9519,RS,SRB,NULL
San José de las Lajas,San Jose de las Lajas,0,22.9614,-82.1511,CU,CUB,NULL
Markovci,Markovci,0,46.3833,15.95,SI,SVN,NULL
Žužemberk,Zuzemberk,0,45.8339,14.9292,SI,SVN,NULL
Phôn-Hông,Phon-Hong,0,18.4953,102.4153,LA,LAO,NULL
Kosjeri?,Kosjeric,0,44,19.9167,RS,SRB,NULL
Tvøroyri,Tvoroyri,0,61.5544,-6.8063,FO,FRO,NULL
Dobrova,Dobrova,0,46.055,14.4172,SI,SVN,NULL
Amolatar,Amolatar,0,1.6378,32.8448,UG,UGA,NULL
Lelydorp,Lelydorp,0,5.7,-55.2333,SR,SUR,NULL
Velike Laš?e,Velike Lasce,0,45.8322,14.6364,SI,SVN,NULL
Puconci,Puconci,0,46.7067,16.1564,SI,SVN,NULL
Morant Bay,Morant Bay,0,17.8814,-76.4092,JM,JAM,NULL
Škocjan,Skocjan,0,45.9067,15.2914,SI,SVN,NULL
Drabeši,Drabesi,0,57.2425,25.2825,LV,LVA,NULL
?i?evac,Cicevac,0,43.7167,21.45,RS,SRB,NULL
Mokronog,Mokronog,0,45.9342,15.1408,SI,SVN,NULL
Bakjagol,Bakjagol,0,36.043,128.0484,KR,KOR,NULL
Plandište,Plandiste,0,45.2269,21.1217,RS,SRB,NULL
Kozina,Kozina,0,45.61,13.9356,SI,SVN,NULL
Velika Polana,Velika Polana,0,46.5719,16.3469,SI,SVN,NULL
Cankova,Cankova,0,46.7208,16.0225,SI,SVN,NULL
Središ?e ob Dravi,Sredisce ob Dravi,0,46.3942,16.2681,SI,SVN,NULL
Lamwo,Lamwo,0,3.5297,32.8016,UG,UGA,NULL
Bangolo,Bangolo,0,7.0123,-7.4864,CI,CIV,NULL
Rogašovci,Rogasovci,0,46.8,16.0333,SI,SVN,NULL
Qazax,Qazax,0,41.0925,45.3656,AZ,AZE,NULL
Varvarin,Varvarin,0,43.7167,21.3667,RS,SRB,NULL
Ražanj,Razanj,0,43.6667,21.55,RS,SRB,NULL
San Jose,San Jose,0,10.18,125.5683,PH,PHL,NULL
?l?m,Ilam,0,33.6374,46.4227,IR,IRN,NULL
Mongar,Mongar,0,27.275,91.24,BT,BTN,NULL
God?wari??,Godawari,0,28.8755,80.5776,NP,NPL,NULL
Mionica,Mionica,0,44.25,20.0833,RS,SRB,NULL
Kurumul,Kurumul,0,-5.855,144.6311,PG,PNG,NULL
Aran?elovac,Arandelovac,0,44.3042,20.5561,RS,SRB,NULL
Kula,Kula,0,45.6109,19.5274,RS,SRB,NULL
Nova Vas,Nova Vas,0,45.7717,14.5058,SI,SVN,NULL
Apa?e,Apace,0,46.6972,15.9106,SI,SVN,NULL
Cerkvenjak,Cerkvenjak,0,46.5706,15.9436,SI,SVN,NULL
Haa,Haa,0,27.3685,89.2918,BT,BTN,NULL
Krapina,Krapina,0,46.1589,15.8744,HR,HRV,NULL
Palenga,Palenga,0,2.6131,32.3369,UG,UGA,NULL
Singa,Singa,0,13.1483,33.9311,SD,SDN,NULL
Novi Be?ej,Novi Becej,0,45.6,20.1167,RS,SRB,NULL
Be?ej,Becej,0,45.6167,20.0333,RS,SRB,NULL
Kuzma,Kuzma,0,46.8369,16.0833,SI,SVN,NULL
??rur,Sarur,0,39.5544,44.9826,AZ,AZE,NULL
Juršinci,Jursinci,0,46.4847,15.9714,SI,SVN,NULL
Port Loko,Port Loko,0,8.7667,-12.7833,SL,SLE,NULL
Gornji Grad,Gornji Grad,0,46.2953,14.8083,SI,SVN,NULL
Žitora?a,Zitorada,0,43.1833,21.7167,RS,SRB,NULL
Videm pri Ptuju,Videm pri Ptuju,0,46.3686,15.9064,SI,SVN,NULL
Kotido,Kotido,0,2.9806,34.1331,UG,UGA,NULL
Titel,Titel,0,45.2,20.3,RS,SRB,NULL
Pul-e ‘Alam,Pul-e `Alam,0,33.9953,69.0227,AF,AFG,NULL
Cirkulane,Cirkulane,0,46.3453,15.9952,SI,SVN,NULL
Ribnica,Ribnica,0,45.7386,14.7275,SI,SVN,NULL
Miren,Miren,0,45.8956,13.6075,SI,SVN,NULL
Sharan,Sharan,0,33.1757,68.7304,AF,AFG,NULL
Boorama,Boorama,0,9.9361,43.1828,SO,SOM,NULL
Tari,Tari,0,-5.8489,142.9506,PG,PNG,NULL
Zavr?,Zavrc,0,46.3917,16.0497,SI,SVN,NULL
Cocieri,Cocieri,0,47.3,29.1167,MD,MDA,NULL
Pader,Pader,0,3.05,33.2167,UG,UGA,NULL
Merošina,Merosina,0,43.2833,21.7167,RS,SRB,NULL
Fuglafjørður,Fuglafjordhur,0,62.2448,-6.815,FO,FRO,NULL
Fámjin,Famjin,0,61.5264,-6.8769,FO,FRO,NULL
Lufilufi,Lufilufi,0,-13.8745,-171.5986,WS,WSM,NULL
Podlehnik,Podlehnik,0,46.3353,15.88,SI,SVN,NULL
Kotor,Kotor,0,42.4254,18.7712,ME,MNE,NULL
Stara Pazova,Stara Pazova,0,44.9833,20.1667,RS,SRB,NULL
Clervaux,Clervaux,0,50.0547,6.0314,LU,LUX,NULL
Redange-sur-Attert,Redange-sur-Attert,0,49.7656,5.8908,LU,LUX,NULL
Goaso,Goaso,0,6.8036,-2.5172,GH,GHA,NULL
Dambai,Dambai,0,8.0662,0.1795,GH,GHA,NULL
Igreja,Igreja,0,15.0339,-24.325,CV,CPV,NULL
Kaffrine,Kaffrine,0,14.1016,-15.5467,SN,SEN,NULL
Ribnica,Ribnica,0,46.535,15.2728,SI,SVN,NULL
Zgornje Gorje,Zgornje Gorje,0,46.3833,14.0833,SI,SVN,NULL
Tomaž pri Ormožu,Tomaz pri Ormozu,0,46.4842,16.0836,SI,SVN,NULL
Sangre Grande,Sangre Grande,0,10.5667,-61.1333,TT,TTO,NULL
Gaoua,Gaoua,0,10.2992,-3.2508,BF,BFA,NULL
Nhlangano,Nhlangano,0,-27.1167,31.2,SZ,SWZ,NULL
Ordino,Ordino,0,42.555,1.5331,AD,AND,NULL
Bosilegrad,Bosilegrad,0,42.5005,22.4728,RS,SRB,NULL
Kni?,Knic,0,43.9167,20.7167,RS,SRB,NULL
Canillo,Canillo,0,42.567,1.5981,AD,AND,NULL
Agago,Agago,0,2.8338,33.3336,UG,UGA,NULL
Fort Wellington,Fort Wellington,0,6.3909,-57.6038,GY,GUY,NULL
Vitomarci,Vitomarci,0,46.5275,15.9394,SI,SVN,NULL
Nova Sintra,Nova Sintra,0,14.8714,-24.6956,CV,CPV,NULL
?u??r,Suhar,0,24.342,56.7299,OM,OMN,NULL
Komen,Komen,0,45.8153,13.7483,SI,SVN,NULL
Se?anj,Secanj,0,45.3667,20.7725,RS,SRB,NULL
Nalerigu,Nalerigu,0,10.5273,-0.3698,GH,GHA,NULL
Diva?a,Divaca,0,45.6847,13.9703,SI,SVN,NULL
Destrnik,Destrnik,0,46.5006,15.875,SI,SVN,NULL
Ocni?a,Ocnita,0,48.3853,27.4392,MD,MDA,NULL
Kozje,Kozje,0,46.075,15.5603,SI,SVN,NULL
N?l?,Nili,0,33.7218,66.1302,AF,AFG,NULL
Bulisa,Bulisa,0,2.1178,31.4116,UG,UGA,NULL
Phônsavan,Phonsavan,0,19.45,103.2,LA,LAO,NULL
Amudat,Amudat,0,1.95,34.95,UG,UGA,NULL
Jurovski Dol,Jurovski Dol,0,46.6064,15.7847,SI,SVN,NULL
Pag?giai,Pagegiai,0,55.1328,21.8778,LT,LTU,NULL
Kova?ica,Kovacica,0,45.1117,20.6214,RS,SRB,NULL
Nabilatuk,Nabilatuk,0,2.0525,34.5734,UG,UGA,NULL
Kralendijk,Kralendijk,0,12.1517,-68.2761,NL,NLD,NULL
Pakxan,Pakxan,0,18.3831,103.6669,LA,LAO,NULL
Dobje,Dobje,0,46.1367,15.4089,SI,SVN,NULL
?old?ne?ti,Soldanesti,0,47.8161,28.7972,MD,MDA,NULL
Samdrup Jongkhar,Samdrup Jongkhar,0,26.8007,91.5052,BT,BTN,NULL
Moravske-Toplice,Moravske-Toplice,0,46.6875,16.2256,SI,SVN,NULL
Podvelka,Podvelka,0,46.5869,15.3306,SI,SVN,NULL
Trnovska Vas,Trnovska Vas,0,46.5167,15.9,SI,SVN,NULL
Sarpang,Sarpang,0,26.8639,90.2674,BT,BTN,NULL
Makole,Makole,0,46.3172,15.6672,SI,SVN,NULL
Grad,Grad,0,46.8,16.1,SI,SVN,NULL
Trashigang,Trashigang,0,27.3333,91.5528,BT,BTN,NULL
Q?b?l?,Qabala,0,40.9825,47.8491,AZ,AZE,NULL
Neves,Neves,0,0.3586,6.5525,ST,STP,NULL
Medve?a,Medveda,0,42.8333,21.5833,RS,SRB,NULL
Napak,Napak,0,2.2514,34.2501,UG,UGA,NULL
Vágur,Vagur,0,61.4733,-6.8175,FO,FRO,NULL
Pemagatshel,Pemagatshel,0,27.038,91.4031,BT,BTN,NULL
Cova Figueira,Cova Figueira,0,14.8833,-24.3,CV,CPV,NULL
Žitište,Zitiste,0,45.485,20.5497,RS,SRB,NULL
Sofifi,Sofifi,0,0.7373,127.5588,ID,IDN,NULL
Razkrižje,Razkrizje,0,46.5217,16.2811,SI,SVN,NULL
Rustavi,Rustavi,0,42.2897,43.8543,GE,GEO,NULL
?ajetina,Cajetina,0,43.75,19.7167,RS,SRB,NULL
Rogatec,Rogatec,0,46.2294,15.7003,SI,SVN,NULL
Qacha’s Nek,Qacha's Nek,0,-30.1153,28.6894,LS,LSO,NULL
Sremska Mitrovica,Sremska Mitrovica,0,44.9833,19.6167,RS,SRB,NULL
?tefan Vod?,Stefan Voda,0,46.5129,29.6619,MD,MDA,NULL
Safotulafai,Safotulafai,0,-13.6715,-172.1777,WS,WSM,NULL
Ivanjica,Ivanjica,0,43.5811,20.2297,RS,SRB,NULL
Kuacjok,Kuacjok,0,8.31,27.99,SS,SSD,NULL
Sédhiou,Sedhiou,0,12.7081,-15.5569,SN,SEN,NULL
Tubmanburg,Tubmanburg,0,6.8706,-10.8211,LR,LBR,NULL
In?ija,Indija,0,45.0492,20.0792,RS,SRB,NULL
Žabari,Zabari,0,44.3562,21.2143,RS,SRB,NULL
Ed Daein,Ed Daein,0,11.4672,26.1317,SD,SDN,NULL
Tabuk,Tabuk,0,17.4084,121.2785,PH,PHL,NULL
Osilnica,Osilnica,0,45.5292,14.6979,SI,SVN,NULL
Petrovac na Mlavi,Petrovac na Mlavi,0,44.3783,21.4194,RS,SRB,NULL
Pazin,Pazin,0,45.2392,13.9386,HR,HRV,NULL
Savalou,Savalou,0,7.9281,1.9756,BJ,BEN,NULL
Mali I?oš,Mali Idos,0,45.7069,19.6644,RS,SRB,NULL
Ub,Ub,0,44.45,20.0667,RS,SRB,NULL
Ra?a,Raca,0,44.2333,20.9833,RS,SRB,NULL
Srbobran,Srbobran,0,45.5522,19.8017,RS,SRB,NULL
Ljig,Ljig,0,44.2266,20.2394,RS,SRB,NULL
Kiryandongo,Kiryandongo,0,1.8763,32.0622,UG,UGA,NULL
Rekovac,Rekovac,0,43.8667,21.1333,RS,SRB,NULL
Mamuju,Mamuju,0,-2.6806,118.8861,ID,IDN,NULL
Hargeysa,Hargeysa,0,9.56,44.065,SO,SOM,NULL
Kiruhura,Kiruhura,0,-0.2356,30.8725,UG,UGA,NULL
Leava,Leava,0,-14.2933,-178.1583,WF,WLF,NULL
Novi Kneževac,Novi Knezevac,0,46.05,20.1,RS,SRB,NULL
Djibloho,Djibloho,0,1.5917,10.8222,GQ,GNQ,NULL
Tsimasham,Tsimasham,0,27.0989,89.536,BT,BTN,NULL
Lajkovac,Lajkovac,0,44.3667,20.1667,RS,SRB,NULL
Mad?nat ash Sham?l,Madinat ash Shamal,0,26.14,51.22,QA,QAT,NULL
B?z?rak,Bazarak,0,35.3129,69.5152,AF,AFG,NULL
Aleksandrovac,Aleksandrovac,0,43.4553,21.0514,RS,SRB,NULL
Petnjica,Petnjica,0,42.9089,19.9644,ME,MNE,NULL
Sodražica,Sodrazica,0,45.7611,14.6356,SI,SVN,NULL
Samux,Samux,0,40.7649,46.4087,AZ,AZE,NULL
Dobrovnik,Dobrovnik,0,46.6514,16.3525,SI,SVN,NULL
Pala,Pala,0,9.3646,14.9073,TD,TCD,NULL
Matam,Matam,0,15.6167,-13.3333,SN,SEN,NULL
Abim,Abim,0,2.7017,33.6761,UG,UGA,NULL
Dalandzadgad,Dalandzadgad,0,43.5708,104.425,MN,MNG,NULL
Rio Claro,Rio Claro,0,10.3059,-61.1756,TT,TTO,NULL
Malo Crni?e,Malo Crnice,0,44.5667,21.2833,RS,SRB,NULL
Kuršumlija,Kursumlija,0,43.1408,21.2678,RS,SRB,NULL
Ntoroko,Ntoroko,0,1.0411,30.4811,UG,UGA,NULL
D?v?çi,Davaci,0,41.2012,48.9871,AZ,AZE,NULL
Raška,Raska,0,43.2859,20.6135,RS,SRB,NULL
Mislinja,Mislinja,0,46.4411,15.1956,SI,SVN,NULL
Golubac,Golubac,0,44.65,21.6333,RS,SRB,NULL
Norðragøta,Nordhragota,0,62.199,-6.7432,FO,FRO,NULL
Pe?inci,Pecinci,0,44.9089,19.9664,RS,SRB,NULL
Q?vraq,Qivraq,0,39.3994,45.1151,AZ,AZE,NULL
Nova Crnja,Nova Crnja,0,45.6667,20.6,RS,SRB,NULL
Pod?etrtek,Podcetrtek,0,46.1569,15.5986,SI,SVN,NULL
Samamea,Samamea,0,-13.9338,-171.5312,WS,WSM,NULL
Xai,Xai,0,20.6922,101.9847,LA,LAO,NULL
Ar Rust?q,Ar Rustaq,0,23.3908,57.4244,OM,OMN,NULL
Majdanpek,Majdanpek,0,44.4167,21.9333,RS,SRB,NULL
Danilovgrad,Danilovgrad,0,42.61,19.05,ME,MNE,NULL
Buka,Buka,0,-5.4219,154.6728,PG,PNG,NULL
Makedonska Kamenica,Makedonska Kamenica,0,42.0208,22.5876,MK,MKD,NULL
Satupa‘itea,Satupa`itea,0,-13.7659,-172.3269,WS,WSM,NULL
Otuke,Otuke,0,2.5004,33.5007,UG,UGA,NULL
Ruma,Ruma,0,45.0031,19.8289,RS,SRB,NULL
Asau,Asau,0,-13.5196,-172.6378,WS,WSM,NULL
Hrib-Loški Potok,Hrib-Loski Potok,0,45.7011,14.5911,SI,SVN,NULL
Nikši?,Niksic,0,42.78,18.94,ME,MNE,NULL
??r,Sur,0,22.5667,59.5289,OM,OMN,NULL
Safotu,Safotu,0,-13.4513,-172.4018,WS,WSM,NULL
K?lb?c?r,Kalbacar,0,40.1098,46.0445,AZ,AZE,NULL
Kobilje,Kobilje,0,46.6847,16.3978,SI,SVN,NULL
Vladimirci,Vladimirci,0,44.6167,19.7833,RS,SRB,NULL
Vailoa,Vailoa,0,-13.7555,-172.307,WS,WSM,NULL
Kranjska Gora,Kranjska Gora,0,46.4839,13.7894,SI,SVN,NULL
Amuru,Amuru,0,2.8139,31.9387,UG,UGA,NULL
Buabidi,Buabidi,0,8.4746,-81.6983,PA,PAN,NULL
Gusinje,Gusinje,0,42.5619,19.8339,ME,MNE,NULL
Ribeira Brava,Ribeira Brava,0,16.6158,-24.2983,CV,CPV,NULL
Ibr?’,Ibra',0,22.6906,58.5334,OM,OMN,NULL
Žetale,Zetale,0,46.275,15.7939,SI,SVN,NULL
Tutin,Tutin,0,42.9875,20.3256,RS,SRB,NULL
Resen,Resen,0,41.0893,21.0109,MK,MKD,NULL
Babušnica,Babusnica,0,43.068,22.4115,RS,SRB,NULL
Xocav?nd,Xocavand,0,39.795,47.1117,AZ,AZE,NULL
Sørvágur,Sorvagur,0,62.0717,-7.3066,FO,FRO,NULL
Kaišiadorys,Kaisiadorys,0,54.8653,24.4682,LT,LTU,NULL
Brus,Brus,0,43.3836,21.0336,RS,SRB,NULL
?ahbuz,Sahbuz,0,39.4072,45.5739,AZ,AZE,NULL
Eiði,Eidhi,0,62.2995,-7.0924,FO,FRO,NULL
Massakory,Massakory,0,13,15.7333,TD,TCD,NULL
Šalovci,Salovci,0,46.825,16.2981,SI,SVN,NULL
Ose?ina,Osecina,0,44.3667,19.6,RS,SRB,NULL
Buba,Buba,0,11.59,-14.99,GW,GNB,NULL
Al ?azm,Al Hazm,0,16.1641,44.7769,YE,YEM,NULL
Nakapiripirit,Nakapiripirit,0,1.9167,34.7833,UG,UGA,NULL
Barentu,Barentu,0,15.1058,37.5907,ER,ERI,NULL
Veliko Gradište,Veliko Gradiste,0,44.75,21.5167,RS,SRB,NULL
Pili,Pili,0,13.7177,123.7448,PH,PHL,NULL
Burco,Burco,0,9.5221,45.5336,SO,SOM,NULL
Ku?evo,Kucevo,0,44.4833,21.6667,RS,SRB,NULL
Koceljeva,Koceljeva,0,44.4708,19.807,RS,SRB,NULL
Oyrarbakki,Oyrarbakki,0,62.2079,-6.9997,FO,FRO,NULL
Arta,Arta,0,11.5264,42.8519,DJ,DJI,NULL
Temerin,Temerin,0,45.4053,19.8869,RS,SRB,NULL
Vestmanna,Vestmanna,0,62.1548,-7.169,FO,FRO,NULL
Raseiniai,Raseiniai,0,55.3797,23.1239,LT,LTU,NULL
Gadžin Han,Gadzin Han,0,43.2203,22.0258,RS,SRB,NULL
Gaigirgordub,Gaigirgordub,0,9.55,-78.9667,PA,PAN,NULL
Opovo,Opovo,0,45.0522,20.4303,RS,SRB,NULL
Kyankwanzi,Kyankwanzi,0,1.1987,31.8062,UG,UGA,NULL
São João dos Angolares,Sao Joao dos Angolares,0,0.1342,6.6494,ST,STP,NULL
Ntchisi,Ntchisi,0,-13.3753,34.0036,MW,MWI,NULL
Xékong,Xekong,0,15.3503,106.7286,LA,LAO,NULL
Trashi Yangtse,Trashi Yangtse,0,27.6116,91.498,BT,BTN,NULL
Sumba,Sumba,0,61.4055,-6.709,FO,FRO,NULL
Kvívík,Kvivik,0,62.1186,-7.0737,FO,FRO,NULL
